"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN023351400","LUCKNOW AMAUSI, IN","2003-11-17","0.00","71","85","58"
"IN023351400","LUCKNOW AMAUSI, IN","2003-11-18","0.00","72","86","61"
"IN023351400","LUCKNOW AMAUSI, IN","2003-11-19","0.00","72","86",
"IN023351400","LUCKNOW AMAUSI, IN","2003-11-20","0.00","67","86","58"
"IN023351400","LUCKNOW AMAUSI, IN","2003-11-21","0.00","64","81",
"IN023351400","LUCKNOW AMAUSI, IN","2003-11-22","0.00","65","82","48"
"IN023351400","LUCKNOW AMAUSI, IN","2003-11-23",,"67","82",
"IN023351400","LUCKNOW AMAUSI, IN","2003-11-24",,"70","82","53"
"IN023351400","LUCKNOW AMAUSI, IN","2003-11-25","0.00","65","82","54"
"IN023351400","LUCKNOW AMAUSI, IN","2003-11-26","0.00","63",,"50"
"IN023351400","LUCKNOW AMAUSI, IN","2003-11-27","0.00","60","82","46"
"IN023351400","LUCKNOW AMAUSI, IN","2003-11-28","0.00","61","79","46"
"IN023351400","LUCKNOW AMAUSI, IN","2003-11-29","0.00","61",,"46"
"IN023351400","LUCKNOW AMAUSI, IN","2003-11-30","0.00","62","80","48"
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-01","0.00","61","80","47"
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-02",,"66","78","49"
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-03",,"69","78","47"
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-04","0.00","64","79",
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-05","0.00","63","81","49"
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-06","0.00","66","81","53"
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-07","0.00","63","81","53"
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-08","0.00","60",,
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-09","0.00","62","75",
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-10","0.00","65","79","54"
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-11","0.00","65","81","56"
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-12","0.00","65","83","57"
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-13","0.00","68","84",
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-14","0.00","69","84","56"
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-15",,"71","84","57"
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-16","0.00","65","82","56"
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-17","0.00","65","81",
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-18","0.00","65","77",
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-19",,"62","78","54"
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-20","0.00","60","78","50"
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-21","0.00","57","73",
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-22","0.00","51","60",
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-23",,"54","68","45"
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-24","0.00","56","70","45"
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-25","0.00","53","70",
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-26","0.00","54",,
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-27",,"53","57",
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-28","0.00","54","62","48"
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-29","0.00","54","62","48"
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-30","0.00","50",,
"IN023351400","LUCKNOW AMAUSI, IN","2003-12-31",,"51",,
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-01","0.00","49",,
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-02","0.00","49","58","38"
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-03","0.00","48","61","40"
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-04","0.00","49","61",
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-05","0.00","49","59","41"
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-06","0.00","49","63","40"
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-07","0.00","47","63","45"
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-08","0.00","54",,"47"
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-09","0.00","56","71","46"
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-10","0.00","54","65",
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-11",,"53","59",
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-12","0.00","52","61",
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-13",,"51","64",
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-14","0.00","54","71","46"
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-15",,"62","74","47"
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-16","0.00","55",,
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-17","0.00","57","70",
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-18","0.00","62","74","53"
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-19","0.00","57","74",
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-20","0.00","56","66",
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-21","0.03","53","66","50"
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-22","0.94","56","61","52"
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-23","0.00","62","68","55"
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-24","0.55","62",,"54"
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-25","0.00","57","71","47"
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-26","0.00","57","69","47"
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-27","0.00","58","69","45"
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-28","0.00","58","70","46"
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-29","0.00","60","72","50"
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-30","0.00","62","74","50"
"IN023351400","LUCKNOW AMAUSI, IN","2004-01-31","0.04","63","74","55"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-01","0.00","60","73",
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-02","0.00","54","73","46"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-03","0.00","58","69","46"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-04","0.00","58","73","46"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-05","0.00","58","74","45"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-06",,"60","74","46"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-07","0.00","62","74","47"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-08","0.00","61","75","45"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-09","0.00","61","77","48"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-10","0.00","63",,"49"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-11","0.00","66","81",
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-12",,"68","81","54"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-13","0.00","68","81","54"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-14","0.00","66",,
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-15",,"63","80","50"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-16","0.00","66","82","49"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-17","0.00","66","82","52"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-18","0.00","69","83","56"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-19","0.00","71","86","57"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-20","0.00","67","86","58"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-21","0.00","66","84","54"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-22","0.00","70","86","55"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-23","0.00","67","86","56"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-24","0.00","69","85","54"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-25","0.00","69","84","55"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-26","0.00","69","86","56"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-27","0.00","71","90","56"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-28",,"76","92","58"
"IN023351400","LUCKNOW AMAUSI, IN","2004-02-29","0.00","74","92",
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-01","0.00","71","91","56"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-02","0.00","71","88","55"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-03","0.00","70","88","53"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-04","0.00","71","88","56"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-05","0.00","73","90","56"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-06","0.00","72","90","59"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-07","0.00","73","90","60"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-08","0.00","74","87","59"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-09","0.00","72",,"59"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-10","0.00","72","90","58"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-11","0.00","76","91","60"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-12","0.00","77",,"63"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-13","0.00","76","95","63"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-14","0.00","78","96","63"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-15","0.00","80","96","65"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-16","0.00","81","97","65"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-17","0.00","82","97","67"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-18","0.00","83","99","69"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-19","0.00","84","100","69"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-20","0.00","79","100",
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-21","0.00","80","100","61"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-22","0.00","85","103","67"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-23","0.00","87","105",
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-24","0.00","86","105","71"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-25","0.00","83","104","66"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-26","0.00","83",,"68"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-27","0.00","83","102",
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-28","0.00","80","98","65"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-29","0.00","81",,"66"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-30","0.00","82","101","66"
"IN023351400","LUCKNOW AMAUSI, IN","2004-03-31",,"88",,"67"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-01","0.00","82","102","64"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-02","0.00","82","102","65"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-03","0.00","85","102","68"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-04","0.00","85","103","68"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-05","0.00","89","103",
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-06","0.02","84","103",
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-07","0.00","87","104","70"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-08","0.00","83","104","72"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-09","0.00","88","104","73"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-10","0.00","88","104","75"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-11","0.00","90","107","75"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-12","0.00","92",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-13","0.00","94","108","76"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-14","0.00","93","108",
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-15","0.00","92","109","76"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-16","0.00","93","109","78"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-17","0.00","90","109","74"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-18","0.00","90","108","78"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-19","0.00","91","106","73"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-20","0.00","89","106","76"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-21",,"91","102","77"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-22",,"83","103",
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-23",,"77","103","68"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-24","0.00","81","94","70"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-25",,"79","96",
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-26","0.00","81","96","65"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-27","0.00","84","98","70"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-28","0.00","84","99",
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-29","0.00","85","99","72"
"IN023351400","LUCKNOW AMAUSI, IN","2004-04-30",,"83","99",
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-01","0.00","81","96","68"
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-02","0.00","83","96",
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-03","0.00","83","97",
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-04",,"86","101","69"
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-05","0.00","87","104","72"
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-06","0.00","89",,"73"
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-07",,"91","107","77"
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-08","0.00","92","106","82"
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-09","0.00","94","105","81"
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-10","0.00","95","110",
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-11","0.00","96",,
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-12","0.00","97","110",
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-13","0.00","95","109",
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-14","0.00","97","109","85"
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-15","0.00","101","111","87"
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-16","0.00","99","112","87"
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-17","0.00","97","112","85"
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-18","0.00","95","111","83"
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-19","0.00","98","112","85"
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-20","0.00","97","112",
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-21","0.00","95","110",
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-22","0.00","88","109",
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-23","0.00","91","101","77"
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-24","0.59","84","101","70"
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-25","0.31","83","95","72"
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-26","0.04","88","100","77"
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-27","0.00","86","102",
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-28","0.00","87","99","74"
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-29","0.00","92","103","78"
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-30","0.00","93","107","78"
"IN023351400","LUCKNOW AMAUSI, IN","2004-05-31","0.00","94","107","80"
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-01","0.00","92","106",
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-02",,"91","104","80"
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-03","0.00","92",,"80"
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-04","0.00","90","105","82"
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-05","0.00","88",,"74"
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-06","0.02","87","99",
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-07","0.00","88","99","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-08",,"88","106",
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-09","0.12","87","106","74"
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-10","0.00","83","98",
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-11","0.00","89","98","77"
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-12",,"85","98","78"
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-13",,"87","99","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-14",,"87","99","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-15","0.00","85","95",
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-16","0.55","80","95","76"
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-17","0.87","78","89",
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-18","4.37","76","82",
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-19","1.38","77","81","75"
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-20","1.46","83","91","75"
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-21","0.31","89","98","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-22","0.00","90","99",
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-23","0.00","91","99","81"
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-24",,"88","101",
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-25","0.00","85","101","72"
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-26","0.00","87","98","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-27","0.00","90","98","78"
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-28","0.00","91","100","81"
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-29","0.00","93","102","83"
"IN023351400","LUCKNOW AMAUSI, IN","2004-06-30","0.00","94","105","82"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-01","0.00","92","105","85"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-02",,"87","102","81"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-03",,"84","98",
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-04","0.00","87","96","76"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-05",,"85","96","80"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-06","0.02","83","92","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-07","0.00","83","92",
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-08","1.02","80","91","75"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-09","0.28","86","91","78"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-10","0.00","89","95","80"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-11",,"88","96","81"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-12","0.04","89","101","77"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-13","0.47","82","96","72"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-14","0.00","85","91",
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-15","0.00","86","93","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-16",,"85","95","80"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-17",,"85","95",
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-18","0.39","83","92","78"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-19","0.04","85",,"78"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-20","0.04","88","97","78"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-21","0.00","89",,
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-22","0.04","87","99",
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-23","0.20","84","98","75"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-24","0.00","85","95","80"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-25","0.04","85","95","80"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-26","0.28","85","93","80"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-27","0.03","83","94",
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-28","0.71","81","94","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-29","0.24","86","94","78"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-30","0.00","85","94","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-07-31","0.02","84","93","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-01","0.08","85","95","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-02","0.08","84","95",
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-03","0.00","87","95","78"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-04",,"90","95","80"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-05",,"84","95","81"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-06","0.00","85","92","80"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-07",,"86","93","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-08","0.00","86","94","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-09",,"85","94","80"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-10","0.00","83","94",
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-11","0.04","87","95","77"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-12","0.00","85","95","80"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-13","0.12","86","95","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-14","0.59","87","94","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-15","0.00","86","96","81"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-16","0.31","85","93","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-17","0.02","84","93","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-18","0.00","85","94",
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-19","0.35","81","94","76"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-20","0.35","82","91","75"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-21","0.01","82","91",
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-22","0.43","83","91","77"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-23","0.16","85","94",
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-24","1.38","85","94","77"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-25","0.00","84","93","76"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-26","0.02","82","93","78"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-27","0.35","85","92","77"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-28","0.00","86","95","78"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-29","0.00","86","95","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-30","0.00","86","95","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-08-31",,"90","95","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-01","0.00","87","95","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-02","0.00","87","97","80"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-03","0.00","88","98",
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-04","0.00","89",,"78"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-05","0.00","87","98","77"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-06","0.00","88","98","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-07",,"90","99",
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-08","0.00","88","100","80"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-09","0.00","87","100","77"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-10","0.00","87","99","78"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-11",,"82","96",
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-12","0.00","87","97","75"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-13",,"86","99","79"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-14",,"81","99",
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-15","0.28","82",,"73"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-16","0.00","80","92",
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-17","0.08","81","94","74"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-18","0.08","82","94","76"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-19","0.00","84","93","77"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-20","0.00","83","92","77"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-21","1.06","77","89","72"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-22","4.49","82","91","72"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-23","0.00","83","92","76"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-24","0.00","83","92","77"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-25","0.00","85","94","77"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-26",,"87","94","76"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-27",,"84","95","76"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-28","0.00","83","94","74"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-29","0.00","85","96","75"
"IN023351400","LUCKNOW AMAUSI, IN","2004-09-30","0.00","86","96","77"
"IN023351400","LUCKNOW AMAUSI, IN","2004-10-01","0.00","83","95",
"IN023351400","LUCKNOW AMAUSI, IN","2004-10-02","0.00","84","92","76"
"IN023351400","LUCKNOW AMAUSI, IN","2004-10-03","0.00","82","91","76"
"IN023351400","LUCKNOW AMAUSI, IN","2004-10-04",,"82","94","76"
"IN023351400","LUCKNOW AMAUSI, IN","2004-10-05",,"85","94","75"
